ChEMBL ID,InChI Key,Name,SMILES,Type,Max Phase,Targets,Bioactivities,MW,LogP,MolMR,H Donors,H Acceptors,TPSA,Heavy Atom Count,Aromatic Rings,Rotatable Bonds,Ring Count
CHEMBL4297256,CLHMYBJIOZXCEX-QIGVQZHLSA-N,ABT-384,CC(C)(C(=O)NC1C2CC3CC1CC(C(N)=O)(C3)C2)N1CCN(c2ccc(C(F)(F)F)cn2)CC1,Small molecule,2.0,0.0,0.0,493.57400000000024,2.7974000000000014,124.21710000000006,2.0,5.0,91.55999999999999,35.0,1.0,5.0,6.0
CHEMBL1200709,DNTGGZPQPQTDQF-XBXARRHUSA-N,CROTAMITON,C/C=C/C(=O)N(CC)c1ccccc1C,Small molecule,4.0,118.0,627.0,203.28500000000003,2.9240200000000014,64.02000000000004,0.0,1.0,20.310000000000002,15.0,1.0,3.0,1.0
CHEMBL1200799,MKPLKVHSHYCHOC-AHTXBMBWSA-N,TRAVOPROST,CC(C)OC(=O)CCC/C=C\C[C@@H]1[C@@H](/C=C/[C@@H](O)COc2cccc(C(F)(F)F)c2)[C@H](O)C[C@@H]1O,Small molecule,4.0,7.0,20.0,500.5540000000002,4.427400000000005,124.53240000000005,3.0,6.0,96.22000000000001,35.0,1.0,12.0,2.0
CHEMBL1200800,VSGNNIFQASZAOI-UHFFFAOYSA-L,CALCIUM ACETATE,CC(=O)[O-].CC(=O)[O-].[Ca+2],Small molecule,4.0,1.0,2.0,158.166,-2.8683999999999985,27.115999999999993,0.0,4.0,80.25999999999999,9.0,0.0,0.0,0.0
CHEMBL1200807,ISHXLNHNDMZNMC-VTKCIJPMSA-N,NORELGESTROMIN,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=C/C(=N/O)CC[C@@H]4[C@H]3CC[C@@]21CC,Small molecule,4.0,6.0,13.0,327.46800000000013,4.1437000000000035,94.70730000000005,2.0,3.0,52.82000000000001,24.0,0.0,1.0,4.0
CHEMBL2103852,JXONINOYTKKXQQ-CQSZACIVSA-N,CROLIBULIN,COc1cc([C@H]2C(C#N)=C(N)Oc3c2ccc(N)c3N)cc(Br)c1OC,Small molecule,1.0,5.0,5.0,417.2630000000001,2.8488800000000003,101.81020000000001,3.0,7.0,129.54,26.0,2.0,3.0,3.0
CHEMBL2103857,CPBHSHYQQLFAPW-ZWKOTPCHSA-N,EDIVOXETINE,COc1ccc(F)cc1C[C@@](O)(C1CCOCC1)[C@@H]1CNCCO1,Small molecule,3.0,0.0,0.0,339.40700000000004,1.5229,87.75850000000005,2.0,5.0,59.95,24.0,1.0,5.0,3.0
CHEMBL3989476,DZNNFZGDBUXWMV-ZUWDIFAMSA-N,PEGAMOTECAN,CC[C@@]1(OC(=O)[C@H](C)NC(=O)COCCOCC(=O)N[C@@H](C)C(=O)O[C@]2(CC)C(=O)OCc3c2cc2n(c3=O)Cc3cc4ccccc4nc3-2)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,Small molecule,2.0,0.0,0.0,980.9839999999996,3.317200000000006,253.64339999999936,2.0,18.0,251.64,72.0,6.0,15.0,10.0
CHEMBL2103882,UCEQXRCJXIVODC-PMACEKPBSA-N,TIVANTINIB,O=C1NC(=O)[C@@H](c2cn3c4c(cccc24)CCC3)[C@@H]1c1c[nH]c2ccccc12,Small molecule,3.0,286.0,295.0,369.42400000000004,3.592600000000002,107.18940000000002,2.0,3.0,66.89,28.0,4.0,2.0,6.0
CHEMBL1823241,ALOIOAGKUOQNID-ITCIXCFHSA-N,DINALBUPHINE SEBACATE,O=C(CCCCCCCCC(=O)Oc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@@]4(O)[C@@H](C2)N(CC2CCC2)CC[C@]314)Oc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@@]4(O)[C@@H](C2)N(CC2CCC2)CC[C@]314,Small molecule,2.0,1.0,1.0,881.1199999999998,5.948600000000007,235.7051999999991,4.0,12.0,158.46,64.0,2.0,15.0,12.0
CHEMBL1823518,ANSPEDQTHURSFQ-KBPBESRZSA-N,RABACFOSADINE,CCOC(=O)[C@H](C)NP(=O)(COCCn1cnc2c(NC3CC3)nc(N)nc21)N[C@@H](C)C(=O)OCC,Small molecule,1.0,5.0,8.0,526.5350000000003,1.2324000000000013,133.26699999999997,4.0,12.0,184.61,36.0,2.0,15.0,3.0
CHEMBL5095260,YIHHYCIYAIVQKX-MBIULKOWSA-N,CAMONSERTIB,C[C@@H]1COCCN1c1cc([C@]2(O)C[C@H]3CC[C@@H](C2)O3)c2cnn(-c3cc[nH]n3)c2n1,Small molecule,1.0,0.0,0.0,410.47800000000007,1.8976999999999997,109.66350000000004,2.0,8.0,101.32000000000001,30.0,3.0,3.0,6.0
CHEMBL594,KBUZBQVCBVDWKX-UHFFFAOYSA-N,EMEDASTINE,CCOCCn1c(N2CCCN(C)CC2)nc2ccccc21,Small molecule,4.0,7.0,22.0,302.422,2.2146999999999997,90.55300000000007,0.0,5.0,33.53,22.0,2.0,5.0,3.0
CHEMBL1384,SBUJHOSQTJFQJX-NOAMYHISSA-N,KANAMYCIN,NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](O)[C@@H](O)[C@@H]1O,Small molecule,4.0,244.0,2058.0,484.50300000000016,-7.2914000000000065,107.79220000000001,11.0,15.0,282.61000000000007,33.0,0.0,6.0,3.0
CHEMBL1922094,YOVVNQKCSKSHKT-HNNXBMFYSA-N,APITOLISIB,Cc1c(CN2CCN(C(=O)[C@H](C)O)CC2)sc2c(N3CCOCC3)nc(-c3cnc(N)nc3)nc12,Small molecule,2.0,304.0,362.0,498.61300000000034,0.9005200000000009,134.1602,2.0,11.0,133.82999999999998,35.0,3.0,5.0,5.0
CHEMBL1765292,AYDXAULLCROVIT-UHFFFAOYSA-N,INDOBUFEN,CCC(C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1,Small molecule,3.0,4.0,7.0,295.33799999999997,3.425200000000002,84.06530000000005,1.0,2.0,57.61,22.0,2.0,4.0,3.0
CHEMBL1933349,DNTVJEMGHBIUMW-IBGZPJMESA-N,MK-0893,COc1ccc2cc(-c3cc(-c4cc(Cl)cc(Cl)c4)nn3[C@@H](C)c3ccc(C(=O)NCCC(=O)O)cc3)ccc2c1,Small molecule,2.0,34.0,119.0,588.4910000000003,7.4995000000000065,162.0179999999997,2.0,5.0,93.45,41.0,5.0,9.0,5.0
CHEMBL1773683,KSGCNXAZROJSNW-UHFFFAOYSA-N,EZUTROMID,CCS(=O)(=O)c1ccc2oc(-c3ccc4ccccc4c3)nc2c1,Small molecule,2.0,23.0,99.0,337.40000000000003,4.441600000000003,94.67780000000003,0.0,4.0,60.17,24.0,4.0,3.0,4.0
CHEMBL284642,FONKWHRXTPJODV-DNQXCXABSA-N,BIZELESIN,Cc1c[nH]c2c(O)cc3c(c12)[C@H](CCl)CN3C(=O)c1cc2cc(NC(=O)Nc3ccc4[nH]c(C(=O)N5C[C@@H](CCl)c6c5cc(O)c5[nH]cc(C)c65)cc4c3)ccc2[nH]1,Small molecule,1.0,73.0,82.0,815.7179999999998,9.249439999999998,228.9147999999997,8.0,5.0,185.36999999999998,58.0,8.0,6.0,10.0
CHEMBL1213456,AVPQPGFLVZTJOR-RYUDHWBXSA-N,NEMONOXACIN,COc1c(N2C[C@@H](C)C[C@H](N)C2)ccc2c(=O)c(C(=O)O)cn(C3CC3)c12,Small molecule,3.0,17.0,440.0,371.4370000000001,2.2167000000000003,103.95970000000004,2.0,6.0,97.78999999999999,27.0,2.0,4.0,4.0
CHEMBL1083659,JYTNQNCOQXFQPK-MRXNPFEDSA-N,SUVOREXANT,Cc1ccc(-n2nccn2)c(C(=O)N2CCN(c3nc4cc(Cl)ccc4o3)CC[C@H]2C)c1,Small molecule,4.0,20.0,144.0,450.9300000000002,4.111320000000004,122.44350000000001,0.0,7.0,80.29,32.0,4.0,3.0,5.0
CHEMBL1800955,RFUBTTPMWSKEIW-UHFFFAOYSA-N,OMECAMTIV MECARBIL,COC(=O)N1CCN(Cc2cccc(NC(=O)Nc3ccc(C)nc3)c2F)CC1,Small molecule,3.0,12.0,91.0,401.44200000000023,3.057120000000001,107.27040000000005,2.0,5.0,86.8,29.0,2.0,4.0,3.0
CHEMBL1852688,QADPYRIHXKWUSV-UHFFFAOYSA-N,INFIGRATINIB,CCN1CCN(c2ccc(Nc3cc(N(C)C(=O)Nc4c(Cl)c(OC)cc(OC)c4Cl)ncn3)cc2)CC1,Small molecule,4.0,34.0,867.0,560.4860000000001,5.354400000000004,153.07139999999976,2.0,8.0,95.09,38.0,3.0,8.0,4.0
CHEMBL1215661,AQRLDDAFYYAIJP-UHFFFAOYSA-N,PRUVANSERIN,N#Cc1c[nH]c2c(C(=O)N3CCN(CCc4ccc(F)cc4)CC3)cccc12,Small molecule,2.0,2.0,2.0,376.43500000000006,3.1791800000000014,105.46120000000002,1.0,3.0,63.13,28.0,3.0,4.0,4.0
CHEMBL374478,JQXXHWHPUNPDRT-WLSIYKJHSA-N,RIFAMPIN,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,Small molecule,4.0,327.0,7067.0,822.9530000000003,4.335420000000004,220.47919999999948,6.0,15.0,220.14999999999995,59.0,2.0,4.0,6.0
CHEMBL489411,MQHLMHIZUIDKOO-AYHJJNSGSA-N,AMOROLFINE,CCC(C)(C)c1ccc(CC(C)CN2C[C@@H](C)O[C@@H](C)C2)cc1,Small molecule,4.0,16.0,66.0,317.517,4.662000000000004,99.07600000000008,0.0,2.0,12.47,23.0,1.0,6.0,2.0
CHEMBL3989959,RSBPYSTVZQAADE-RQJHMYQMSA-N,NACUBACTAM,NCCONC(=O)[C@@H]1CC[C@@H]2CN1C(=O)N2OS(=O)(=O)O,Small molecule,1.0,1.0,12.0,324.315,-2.0040999999999967,66.53370000000002,3.0,7.0,151.49999999999997,21.0,0.0,6.0,2.0
CHEMBL2104688,FDBWMYOFXWMGEY-UHFFFAOYSA-N,TIROPRAMIDE,CCCN(CCC)C(=O)C(Cc1ccc(OCCN(CC)CC)cc1)NC(=O)c1ccccc1,Small molecule,3.0,0.0,0.0,467.65400000000017,4.396900000000003,138.28719999999996,1.0,4.0,61.88,34.0,2.0,15.0,2.0
CHEMBL1425,GLVAUDGFNGKCSF-UHFFFAOYSA-N,MERCAPTOPURINE,Sc1ncnc2nc[nH]c12,Small molecule,4.0,272.0,1087.0,152.182,0.6416,38.935700000000004,2.0,4.0,54.46,10.0,2.0,0.0,2.0
CHEMBL443684,JLYAXFNOILIKPP-KXQOOQHDSA-N,NAVITOCLAX,CC1(C)CCC(c2ccc(Cl)cc2)=C(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(N[C@H](CCN5CCOCC5)CSc5ccccc5)c(S(=O)(=O)C(F)(F)F)c4)cc3)CC2)C1,Small molecule,3.0,599.0,717.0,974.6339999999997,8.833200000000007,251.8864999999993,2.0,11.0,128.35999999999999,65.0,4.0,16.0,7.0
CHEMBL2218892,BPNZYADGDZPRTK-MAEUFBSDSA-N,EXAMETAZIME,C/C(=N\O)C(C)NCC(C)(C)CNC(C)/C(C)=N/O,Small molecule,3.0,1.0,2.0,272.393,1.668999999999999,78.50140000000003,4.0,6.0,89.24000000000001,19.0,0.0,8.0,0.0
CHEMBL445813,OVPNQJVDAFNBDN-UHFFFAOYSA-N,AT-7519,O=C(NC1CCNCC1)c1n[nH]cc1NC(=O)c1c(Cl)cccc1Cl,Small molecule,2.0,497.0,855.0,382.2510000000001,2.4505999999999997,96.36080000000001,4.0,4.0,98.91,25.0,2.0,4.0,3.0
CHEMBL224325,GPTXWRGISTZRIO-UHFFFAOYSA-N,CHLORQUINALDOL,Cc1ccc2c(Cl)cc(Cl)c(O)c2n1,Small molecule,4.0,33.0,80.0,228.078,3.5556200000000016,58.16480000000002,1.0,2.0,33.120000000000005,14.0,2.0,0.0,2.0
CHEMBL1440,OFVLGDICTFRJMM-WESIUVDSSA-N,TETRACYCLINE,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,Small molecule,4.0,338.0,5156.0,444.44000000000017,-0.21439999999999837,109.54090000000002,6.0,9.0,181.61999999999998,32.0,1.0,2.0,4.0
CHEMBL1236970,PTFCDOFLOPIGGS-UHFFFAOYSA-N,ZINC ION,[Zn+2],Small molecule,3.0,1.0,1.0,65.39,-0.0025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CHEMBL225157,LEEIJTHMHDMWLJ-CQSZACIVSA-N,RESATORVID,CCOC(=O)C1=CCCC[C@H]1S(=O)(=O)Nc1ccc(F)cc1Cl,Small molecule,3.0,6.0,19.0,361.822,3.2628000000000013,86.30750000000003,1.0,4.0,72.47,23.0,1.0,5.0,2.0
CHEMBL1254771,AMTQCENHQIDBHQ-UHFFFAOYSA-N,SAFOTIBANT,COc1cc(C)c(S(=O)(=O)N(C)CCOCC(=O)N(C)Cc2ccc(C3=NCCN3)cc2)c(C)c1,Small molecule,2.0,8.0,23.0,502.6370000000003,1.95754,135.42549999999997,1.0,7.0,100.53999999999999,35.0,2.0,11.0,3.0
CHEMBL3260505,NFTMKHWBOINJGM-UHFFFAOYSA-N,MBX-2982,CCc1cnc(N2CCC(c3nc(COc4ccc(-n5cnnn5)cc4)cs3)CC2)nc1,Small molecule,2.0,17.0,31.0,448.5560000000001,3.4342000000000024,121.19800000000004,0.0,10.0,94.74000000000001,32.0,4.0,7.0,5.0
CHEMBL281398,XUTLOCQNGLJNSA-RGVLZGJSSA-N,TERBOGREL,CC(C)(C)N/C(=N\C#N)Nc1cccc(/C(=C\CCCC(=O)O)c2cccnc2)c1,Small molecule,2.0,3.0,3.0,405.5020000000001,4.405280000000003,118.80420000000004,3.0,4.0,110.4,30.0,2.0,7.0,2.0
CHEMBL1256722,XFGOMLIRJYURLQ-GOKYHWASSA-N,RAZUPENEM,C[C@H]1C=C(c2csc(SC3=C(C(=O)O)N4C(=O)[C@H]([C@@H](C)O)[C@H]4[C@H]3C)n2)CN1,Small molecule,2.0,5.0,178.0,407.5170000000001,1.7639999999999996,103.04330000000002,3.0,7.0,102.76,27.0,1.0,5.0,4.0
CHEMBL1256786,BPZSYCZIITTYBL-UHFFFAOYSA-N,FORMOTEROL,COc1ccc(CC(C)NCC(O)c2ccc(O)c(NC=O)c2)cc1,Small molecule,4.0,26.0,148.0,344.41100000000006,2.2233,96.91600000000003,4.0,5.0,90.82,25.0,2.0,9.0,2.0
CHEMBL1200574,FAPWRFPIFSIZLT-UHFFFAOYSA-M,SODIUM CHLORIDE,[Cl-].[Na+],Small molecule,4.0,15.0,136.0,58.443,-5.992,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
CHEMBL1200585,ICMWWNHDUZJFDW-DHODBPELSA-N,OXYMETHOLONE,C[C@]12C/C(=C/O)C(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,Small molecule,4.0,140.0,651.0,332.4840000000001,4.401000000000005,93.45260000000006,2.0,3.0,57.53,24.0,0.0,0.0,4.0
CHEMBL1621346,UJCACMLMPLLRGW-UHFFFAOYSA-N,TANSHINONE IIA SULFONATE,Cc1c(S(=O)(=O)O)oc2c1C(=O)C(=O)c1c-2ccc2c1CCCC2(C)C,Small molecule,2.0,0.0,0.0,374.4140000000002,3.494620000000003,93.32060000000004,1.0,5.0,101.65,26.0,2.0,1.0,4.0
CHEMBL173930,RISACXCZQWMDFI-JQNIQGEJSA-N,ETIOPURPURIN,CCOC(=O)C1=Cc2c3nc(cc4nc(cc5[nH]c(cc6[nH]c2c(C)c6CC)c(C)c5CC)C(C)=C4CC)C(C)C13CC,Small molecule,2.0,1.0,1.0,576.7850000000003,8.808740000000002,177.00439999999952,2.0,4.0,83.66,43.0,3.0,6.0,6.0
CHEMBL1667969,IPEXHQGMTHOKQV-UHFFFAOYSA-N,SAR-407899,O=c1[nH]ccc2cc(OC3CCNCC3)ccc12,Small molecule,2.0,300.0,307.0,244.29399999999995,1.6588999999999998,71.08840000000004,2.0,3.0,54.120000000000005,18.0,2.0,2.0,3.0
CHEMBL184999,SGNMBLPAWMQIHK-LYTYUWFYSA-N,AL-12182,CC(C)OC(=O)CCC/C=C\CC[C@H]1[C@@H](O)CO[C@@H]1/C=C/[C@@H](O)COc1cccc(Cl)c1,Small molecule,2.0,3.0,3.0,467.0020000000002,4.470100000000004,124.78360000000004,2.0,6.0,85.22000000000001,32.0,1.0,13.0,2.0
CHEMBL3694493,PFORUFFGGNOLPJ-QAQDUYKDSA-N,VIPOGLANSTAT,Cn1c(Nc2c(Cl)ccc(CNC(=O)C(C)(C)C)c2Cl)nc2cc(C(=O)N[C@H]3CC[C@H](C(F)(F)F)CC3)c(OCC(F)F)cc21,Small molecule,2.0,1.0,1.0,678.5300000000002,7.7808000000000055,162.5265999999997,3.0,6.0,97.28000000000002,45.0,3.0,9.0,4.0
CHEMBL3696475,OCKGFTQIICXDQW-ZEQRLZLVSA-N,MK-7145,Cc1c([C@@H](O)CN2CCN(C[C@H](O)c3ccc4c(c3C)COC4=O)CC2)ccc2c1COC2=O,Small molecule,1.0,19.0,79.0,466.5340000000004,2.0288399999999998,123.39660000000005,2.0,8.0,99.54000000000002,34.0,2.0,6.0,5.0
CHEMBL486226,VNIWZCGZPBJWBI-UHFFFAOYSA-N,BMS-707035,Cn1c(N2CCCCS2(=O)=O)nc(C(=O)NCc2ccc(F)cc2)c(O)c1=O,Small molecule,2.0,4.0,11.0,410.4270000000002,0.48499999999999993,99.07980000000003,2.0,7.0,121.60000000000002,28.0,2.0,4.0,3.0
CHEMBL578211,UIKROCXWUNQSPJ-VIFPVBQESA-N,COTININE,CN1C(=O)CC[C@H]1c1cccnc1,Small molecule,2.0,79.0,139.0,176.21900000000002,1.3749,48.982000000000035,0.0,2.0,33.2,13.0,1.0,1.0,2.0
CHEMBL1763,DMDGGSIALPNSEE-UHFFFAOYSA-N,HYDROFLUMETHIAZIDE,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NCNS2(=O)=O,Small molecule,4.0,34.0,81.0,331.29699999999997,0.014100000000000557,61.6284,3.0,5.0,118.35999999999999,20.0,1.0,1.0,2.0
CHEMBL4594425,SDTLIXWDRBWASV-HNNXBMFYSA-N,VNRX-7145,CCC(=O)N[C@H]1Cc2cccc(C(=O)OCOC(=O)C(CC)CC)c2OB1O,Small molecule,1.0,1.0,39.0,391.22900000000016,1.6296999999999995,101.41500000000006,2.0,7.0,111.16000000000003,28.0,1.0,8.0,2.0
CHEMBL4594433,WSMXAUJFLWRPNT-DIVCQZSQSA-N,ML-246,N=c1c2c(-c3ccccc3)c(-c3ccccc3)n(Cc3ccccc3)c2ncn1[C@H]1CC[C@H](O)CC1,Small molecule,1.0,0.0,0.0,474.60800000000023,6.175570000000007,143.50549999999984,2.0,5.0,66.83,36.0,5.0,5.0,6.0
CHEMBL4594434,IVAUEQVCSQZMGV-QIUCFAMLSA-N,MOL-4239,C[C@H](NC(=O)/C(C#N)=C/C=C/c1cccc(Br)n1)c1ccccc1,Small molecule,2.0,0.0,0.0,382.2610000000001,4.184680000000003,97.6667,1.0,3.0,65.78,24.0,2.0,5.0,2.0
CHEMBL4594444,AZXOTZCWQDJCLY-SJCJKPOMSA-N,PECAVAPTAN,C[C@H](O)c1nc(Cn2nc(-c3ccc(Cl)cc3)n(C[C@H](O)C(F)(F)F)c2=O)nn1-c1cccc(Cl)c1,Small molecule,2.0,0.0,0.0,543.3330000000002,3.624100000000002,125.09960000000001,2.0,9.0,110.99000000000001,36.0,4.0,7.0,4.0
CHEMBL4594445,OUNXGNDVWVPCOL-UHFFFAOYSA-N,ABEPRAZAN,CNCc1cn(S(=O)(=O)c2cccc(F)c2)c(-c2ccc(F)cc2F)c1OC,Small molecule,3.0,0.0,0.0,410.4170000000001,3.5374000000000025,98.08350000000003,1.0,5.0,60.33,28.0,3.0,6.0,3.0
CHEMBL4594452,JBSOOFITVPOOSY-UHFFFAOYSA-N,2-HYDROXYOLEIC ACID,CCCCCCCCC=CCCCCCCC(O)C(=O)O,Small molecule,2.0,0.0,0.0,298.467,5.079300000000005,88.47760000000007,2.0,2.0,57.53,21.0,0.0,15.0,0.0
CHEMBL42442,BEZZFPOZAYTVHN-UHFFFAOYSA-N,OXFENDAZOLE,COC(=O)Nc1nc2cc([S+]([O-])c3ccccc3)ccc2[nH]1,Small molecule,2.0,132.0,629.0,315.35400000000004,2.9079000000000006,83.23780000000004,2.0,4.0,90.07,22.0,3.0,3.0,3.0
CHEMBL1625607,FQQIIPAOSKSOJM-UHFFFAOYSA-N,MEBHYDROLIN,CN1CCc2c(c3ccccc3n2Cc2ccccc2)C1,Small molecule,4.0,1.0,3.0,276.38300000000004,3.677500000000003,87.52000000000005,0.0,2.0,8.17,21.0,3.0,2.0,4.0
CHEMBL11608,DZGWFCGJZKJUFP-UHFFFAOYSA-N,TYRAMINE,NCCc1ccc(O)cc1,Small molecule,3.0,52.0,91.0,137.18199999999996,0.8934,40.86520000000002,2.0,2.0,46.25,10.0,1.0,2.0,1.0
CHEMBL12198,QNAYBMKLOCPYGJ-UHFFFAOYSA-N,ALANINE,CC(N)C(=O)O,Small molecule,3.0,20.0,48.0,89.09399999999998,-0.5817999999999999,21.285200000000003,2.0,2.0,63.32000000000001,6.0,0.0,1.0,0.0
CHEMBL220050,ACEFOQMQINFMRW-DYCFVMESSA-N,GW813893,C[C@@H](C(=O)N1CCOCC1)N1CC[C@H](NS(=O)(=O)/C=C/c2ccc(Cl)s2)C1=O,Small molecule,2.0,14.0,46.0,447.9660000000002,1.1398000000000001,107.39750000000005,1.0,6.0,96.02000000000001,28.0,1.0,6.0,3.0
CHEMBL4558527,XOMFDZJQLSPGGV-INIZCTEOSA-N,AZD-8154,Cc1nc(Nc2cccc(N3CCCC3=O)n2)sc1-c1cc2c(c(S(C)(=O)=O)c1)C(=O)N([C@@H](C)C1CC1)C2,Small molecule,1.0,14.0,30.0,551.6940000000001,4.541720000000004,146.56299999999982,1.0,8.0,112.56999999999998,38.0,3.0,7.0,6.0
CHEMBL397783,BXZSBDDOYIWMGC-UHFFFAOYSA-N,5-FLUORONICOTINIC ACID,O=C(O)c1cncc(F)c1,Small molecule,3.0,3.0,3.0,141.101,0.9189,31.1543,1.0,2.0,50.19,10.0,1.0,1.0,1.0
CHEMBL1738699,YVPGZQLRPAGKLA-UHFFFAOYSA-N,N6022,Cc1cc(C(N)=O)ccc1-n1c(CCC(=O)O)ccc1-c1ccc(-n2ccnc2)cc1,Small molecule,3.0,60.0,86.0,414.4650000000001,3.754520000000002,117.53869999999999,2.0,5.0,103.14,31.0,4.0,7.0,4.0
CHEMBL4650352,DLVXFZWSPCOWSN-CQSZACIVSA-N,THK-5351,CNc1ccc(-c2ccc3cc(OC[C@H](O)CF)ccc3n2)cn1,Small molecule,2.0,1.0,2.0,327.359,3.0477000000000007,91.99750000000003,2.0,5.0,67.27,24.0,3.0,6.0,3.0
CHEMBL546,CEMAWMOMDPGJMB-UHFFFAOYSA-N,OXPRENOLOL,C=CCOc1ccccc1OCC(O)CNC(C)C,Small molecule,4.0,36.0,130.0,265.35299999999995,1.9890999999999999,76.77450000000005,2.0,4.0,50.72,19.0,1.0,9.0,1.0
CHEMBL4756129,JQUNFHFWXCXPRK-AMMMHQJVSA-N,TMC 310911,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@H]21)S(=O)(=O)c1ccc2nc(NC3CCN(C4CCCC4)CC3)sc2c1,Small molecule,2.0,2.0,6.0,756.0039999999997,5.221700000000005,200.8349999999994,3.0,11.0,142.56,52.0,3.0,14.0,7.0
CHEMBL3414626,LXFOLMYKSYSZQS-LURJZOHASA-N,PINOMETOSTAT,CC(C)N(C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O)[C@H]1C[C@@H](CCc2nc3cc(C(C)(C)C)ccc3[nH]2)C1,Small molecule,1.0,5.0,36.0,562.7190000000003,3.3233000000000015,157.12769999999975,4.0,10.0,151.23,41.0,4.0,8.0,6.0
CHEMBL1650443,IWYJYHUNXVAVAA-OAHLLOKOSA-N,TRELAGLIPTIN,Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2cc(F)ccc2C#N)c1=O,Small molecule,3.0,16.0,50.0,357.38900000000007,0.5335800000000002,95.58240000000004,1.0,7.0,97.05000000000001,26.0,2.0,3.0,3.0
CHEMBL1650559,IYDYFVUFSPQPPV-PEXOCOHZSA-N,PLAZOMICIN,CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3OC(CNCCO)=CC[C@H]3N)[C@@H](N)C[C@H]2NC(=O)[C@@H](O)CCN)OC[C@]1(C)O,Small molecule,4.0,26.0,300.0,592.6910000000003,-5.361100000000009,144.67629999999997,11.0,15.0,269.29,41.0,0.0,13.0,3.0
CHEMBL46423,PKKNCEXEVUFFFI-UHFFFAOYSA-N,NEVANIMIBE,CC(C)c1cccc(C(C)C)c1NC(=O)NCC1(c2ccc(N(C)C)cc2)CCCC1,Small molecule,2.0,5.0,16.0,421.62900000000025,6.6329000000000065,132.55640000000002,2.0,2.0,44.370000000000005,31.0,2.0,7.0,3.0
CHEMBL267777,JUQLTPCYUFPYKE-UHFFFAOYSA-N,RITANSERIN,Cc1nc2sccn2c(=O)c1CCN1CCC(=C(c2ccc(F)cc2)c2ccc(F)cc2)CC1,Small molecule,2.0,120.0,400.0,477.58000000000015,5.483020000000005,132.27599999999995,0.0,5.0,37.61000000000001,34.0,4.0,5.0,5.0
CHEMBL1689063,NDCUAPJVLWFHHB-UHNVWZDZSA-N,AVIBACTAM,NC(=O)[C@@H]1CC[C@@H]2CN1C(=O)N2OS(=O)(=O)O,Small molecule,4.0,20.0,161.0,265.247,-1.5252999999999983,52.57900000000001,2.0,5.0,130.23999999999998,17.0,0.0,3.0,2.0
CHEMBL3544984,CAVRKWRKTNINFF-UHFFFAOYSA-N,TRADIPITANT,O=C(c1ccccc1Cl)c1cccnc1-c1nnn(Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1-c1ccncc1,Small molecule,3.0,0.0,0.0,587.9110000000001,7.372400000000004,136.91649999999987,0.0,6.0,73.56,41.0,5.0,6.0,5.0
CHEMBL44618,HEDRZPFGACZZDS-UHFFFAOYSA-N,CHLOROFORM,ClC(Cl)Cl,Small molecule,4.0,123.0,894.0,119.37800000000001,1.9864,21.346999999999998,0.0,0.0,0.0,4.0,0.0,0.0,0.0
CHEMBL44752,FKMJXALNHKIDOD-LBPRGKRZSA-N,METHYL P-TOLUENESULFONYL-L-ARGININATE,COC(=O)[C@H](CCCNC(=N)N)NS(=O)(=O)c1ccc(C)cc1,Small molecule,1.0,4.0,9.0,342.4210000000001,0.07819000000000176,86.45530000000004,4.0,5.0,134.37,23.0,1.0,8.0,1.0
CHEMBL3545157,PMJIHLSCWIDGMD-UHFFFAOYSA-N,TIDEGLUSIB,O=c1sn(-c2cccc3ccccc23)c(=O)n1Cc1ccccc1,Small molecule,2.0,303.0,360.0,334.40000000000003,3.2622000000000018,97.22600000000001,0.0,5.0,44.0,24.0,4.0,3.0,4.0
